LEI,0W2PZJM8XOY22M4GG883,2138008AVF4W7FMW8W87,2138009Y59EAR7H1UO97,213800DBQIB6VBNU5C64,213800HDJ876ACJXXD05,213800TC9PZRBHMJW403,213800X3Q9LSAKRUWY91,222100K6QL2V4MLHWQ08,254900RNFMDM0P11YR84,2W8N8UU78PMDQKZENC08,391200EEGLNXBBCVKC73,3H0Q3U74FVFED2SHZT16,3M5E1GQGKL17HI6CPN30,485100FX5Y9YLAQLNP12,5299007QVIQ7IO64NX37,529900GGYMNGRQTDOO93,529900HEKOENJHPNN480,529900HNOAA1KXQJUQ27,529900JG015JC10LED24,529900JZTYE3W7WQH904,529900ODI3047E2LIV03,529900OE1FOAM50XLP72,529900RWC8ZYB066JF16,529900S9YO2JHTIIDG38,529900SSGT49ZZSWYE62,529900SXEWPJ1MRRX537,529900V3O1M5IHMOSF46,529900W3MOO00A18X956,529900XSTAE561178282,5493000LKS7B3UTF7H35,5493001BABFV7P27OW30,54930056IRBXK0Q1FP96,5493006QMFDDMYWIAM13,5493007SJLLCTM6J6M37,5493008QOCP58OLEN998,5493009EIBTCB1X12G89,549300C6TUMDXNOVXS82,549300C9KPZR0VZ16R05,549300DYPOFMXOR7XM56,549300GKFG0RYRRQ1414,549300HFEHJOXGE4ZE63,549300L7YCATGO57ZE10,549300NYKK9MWM7GGW15,549300OLBL49CW8CT155,549300Q3OIWRHQUQM052,549300RG3H390KEL8896,549300TK038P6EV4YU51,549300TRUWO2CD2G5692,549300U4LIZV0REEQQ46,5UMCZOEYKCVFAW8ZLO05,635400AKJBGNS5WNQL34,635400C8EK6DRI12LJ39,635400L14KNHZXPUZM19,724500A1FNICHSDF2I11,724500JIWG886A9RRT57,7437003B5WFBOIEFY714,7CUNS533WID6K7DGFI87,7LTWFZYICNSX8D621K86,7LVZJ6XRIE7VNZ4UBX81,7V6Z97IO7R1SEAO84Q32,815600AD83B2B6317788,815600E4E6DCD2D25E30,851WYGNLUQLFZBSYGB56,95980020140005881190,96950001WI712W7PQG45,9695000CG7B84NLR5984,96950066U5XAAIRCPA78,969500STN7T9MRUMJ267,9CZ7TVMR36CYD5TZBS50,9ZHRYM6F437SQJ6OUG95,A5GWLFH3KM7YV2SFQL84,AT0000000000043000VB,B81CK4ESI35472RHJ606,BFXS5XCH7N0Y05NIXW11,DG3RU1DBUFHT4ZF9WN62,DIZES5CFO5K3I5R58746,DSNHHQ2B9X5N6OUJ1236,DZZ47B9A52ZJ6LT6VV95,EV2XZWMLLXF2QRX0CD47,F0HUI1NY1AZMJMD8LP67,F3JS33DEI6XQ4ZBPTN86,FR9695005MSX1OYEMGDF,FR969500TJ5KRTCJQWXH,H0YX5LBGKDVOWCXBZ594,J48C8PCSJVUBR8KCW529,J4CP7MHCXR8DAQMKIL78,JEUVK5RWVJEN8W0C9M24,JU1U6S0DG9YLT7N8ZV32,K8MS7FD7N5Z2WQ51AZ71,LIU16F6VZJSD6UKHD557,LOO0AWXR8GF142JCO404,M312WZV08Y7LYUC71685,M6AD1Y1KW32H8THQ6F76,MAES062Z21O4RZ2U7M96,N1FBEDJ5J41VKZLO2475,N747OI7JINV7RUUH6190,NHBDILHZTYCNBV5UYZ31,NNVPP80YIZGEY2314M97,O2RNE8IBXP4R0TD8PU41,P4GTT6GF1W40CVIMFR43,PSNL19R2RXX5U3QWHI44,R0MUWSFPU8MPRO8K5P83,SI5RG2M0WQQLZCXKRM20,TO822O0VT80V06K0FH57,TUKDD90GPC79G1KOE162,VDYMYTQGZZ6DU0912C88,VWMYAEQSTOPNV0SUGU82
529900SSGT49ZZSWYE62,0.08216133891863144,0.5889844668404787,0.5179905548976256,0.5254128922725602,0.7218895414059227,0.15171100972946666,0.6717051917581233,0.5744456890598469,0.03567504780190365,0.6630437146003004,0.08220050388702549,0.6849744168671928,0.19029505086451562,0.39603783454846997,0.2109816885032947,0.04135005324330837,0.036837769391368104,0.2607897456741572,0.18776960981878008,0.18127224466597341,0.3390520780151297,0.1203158201909062,0.5351302344497851,0.2403564419344819,1.0,0.17261636912475115,0.40732902578985614,0.7569657883841716,0.40249769328444424,0.7011663414159368,0.7382377581893604,0.6233178400991914,0.8194480804242139,0.5270969789323546,0.7586166402423703,0.07304278376653657,0.21729035600525032,0.1568834174920103,0.5728392116552502,0.3505835713205046,0.07901143112766668,0.3622443083244927,0.6390498149885727,0.7501342235189776,0.17514386855098035,0.8048957689938249,0.4791636293407762,0.6416587681875139,0.3652750415107804,0.5042965231181666,0.3385040929278342,0.3937949845709497,0.5851633682965774,0.16755109310933466,0.3837831028049159,0.30868718809953866,0.6084305753663433,0.3759366425353976,0.3612774769830162,0.212325829061525,0.652236725435208,0.5730359931131122,0.5163556207562482,0.6665131855445459,0.986088128947197,0.3379453472226338,0.19181886666381665,0.4142899830665558,0.22453509455986448,0.6994025113101066,0.6100092375708157,0.2435210642864081,0.24600701122060645,0.379245535594433,0.49252850243450996,0.15165691149040245,0.19478643643565244,0.03648227253804433,0.053018554570970156,0.5554542069219277,0.33023146232262995,0.362432982085336,0.5414081226664434,0.03652219172782468,0.6815290680632632,0.6856503213524765,0.6120034291009289,0.7682452692943295,0.6813414767376907,0.16904919616933772,0.63879296631758,0.1727966861611023,0.5563652649818176,0.30866753731262364,0.486442774501611,0.6213919488044767,0.08718464262266977,0.6522681597925403,0.6015330592235459,0.6842099884944826,0.4340487886003905,0.6978256856254635,0.6428850379931885,0.6516138572881779,0.1390042733902269,0.10620121656674586,0.7223600119020382
529900SXEWPJ1MRRX537,0.9440910122532487,0.28589244751783277,0.7742040662371936,0.32649729758319596,0.46734097224843496,0.8152109168346062,0.6098187738401165,0.6073271511718955,0.9768576660439109,0.35944833526717046,0.9898730778484587,0.5738973882309787,0.993264586663197,0.09571083026096976,0.817930976633914,0.9750104084878117,0.976462161088493,0.9447513149788821,0.9843061547691977,0.9956481034726541,0.9040619148494323,0.9936543271480169,0.5467581343884613,0.939632446706618,0.17261636912475115,1.0,0.18480497784865885,0.42660855738311476,0.8873105975052369,0.45561446179237025,0.31998267740227126,0.5430026721171658,0.5365476036745932,0.408769352315096,0.31401558557533943,0.15504409752926493,0.9697922783777572,0.12520555109027048,0.5181179819941164,0.8408139917639443,0.1454700161402902,0.391049793558928,0.5692779687470996,0.2897963359178751,0.9389799229139232,0.19811020676321217,0.8534435625527534,0.6358588235676753,0.3397563171705331,0.24362374354449645,0.7407831718451228,0.853086326271223,0.5833982174357382,0.39911083061601593,0.295551809221065,0.9443631469972943,0.4720683246043289,0.6686841802062607,0.9336320588602784,0.9060823990553754,0.2924904955073413,0.36978155274749136,0.46479681899830627,0.2802141153465695,0.12708140978024096,0.920181826073871,0.9903218279078476,0.7860790869687194,0.9226134336182328,0.654156771773403,0.588165596373039,0.9665534032569698,0.9668812212003312,0.5060485225992152,0.3077484449001957,0.9675761924779387,0.8307275962606109,0.9776145655395018,0.9744156089867855,0.51188434884328,0.8926840242607272,0.9434501402949148,0.7462515861791978,0.9774580541216454,0.5069567327809439,0.4002629354721082,0.40433370720721085,0.4559235111675655,0.32905376644782375,0.9881439634228575,0.4496096929008346,0.9919268343786728,0.2865811094347969,0.9519896888343873,0.3352291911618241,0.3894931732608526,0.9887343819445772,0.4838181765778348,0.5317878690971609,0.3699372800324121,0.4650579758400655,0.5702067471978163,0.5029721520026551,0.6480529479065161,0.8715519815099002,0.8919911378684379,0.5974683432257705
529900V3O1M5IHMOSF46,0.10865919443669994,0.6014594342795794,0.384860621775736,0.5059385705595432,0.6836601071737015,0.20558641582580836,0.6105714704862765,0.6474434772883778,0.06887860294298798,0.7512451539237951,0.11644278159786285,0.6163230004430271,0.20618077643062063,0.27428608933044596,0.24107869019123784,0.07200683752655748,0.06391002412927507,0.29509721072656725,0.2364219914622782,0.1528062632006768,0.44044086724892156,0.14011310342512265,0.39780278518192924,0.314340977369471,0.40732902578985614,0.18480497784865885,1.0,0.6469415086407891,0.4484251759835223,0.7256557482094275,0.6730891705273172,0.6022078377702311,0.6148172799261648,0.535610208261293,0.6248463188285215,0.06499655463281939,0.2145610782125588,0.5858151209841196,0.40829264650069724,0.3807063608170782,0.02303933116726217,0.2872486604337885,0.7090252904202176,0.649287319171245,0.20231744671822674,0.5384985652337757,0.4552637446885019,0.6677942052994316,0.48126806830623137,0.4807887077444856,0.47667949007473753,0.48026681792324755,0.4399205443431945,0.14376166659669204,0.7594995610990373,0.3142283440462733,0.6309523044105676,0.4156838783646003,0.40610584924041243,0.17802209175288994,0.7040836764603521,0.7490627557870788,0.705472837052289,0.6109303447220179,0.31143904176036413,0.296590373583551,0.2119294379151449,0.5108209531525129,0.2703635336920438,0.6346278183017974,0.486475979671236,0.21945760011337062,0.37309907214508475,0.40657754435439714,0.43783340654313024,0.2624967067741263,0.2647551657857019,0.06450189703208252,0.07916267089839765,0.6784625300312174,0.39606783051572575,0.32040192377499677,0.5454307750803112,0.06256342937976447,0.6910824886825363,0.7214998313354695,0.5414177026682369,0.663217218131455,0.7282294896838986,0.2096160048876858,0.6721032741000348,0.18800589730473272,0.5400585792370142,0.3857825997858762,0.8425223125603265,0.7352906368192936,0.11314106621148791,0.6718918815527214,0.6140451617362412,0.7605918891594736,0.6721123003966551,0.69077275635251,0.6577394420899639,0.582550578348968,0.18286113470778037,0.17110358792507022,0.608781154198523
529900W3MOO00A18X956,0.3783377925913728,0.8930612147936606,0.7984381612136706,0.8357974710005426,0.979922938725215,0.4232379619727256,0.9381415791159465,0.922815864899507,0.27442978606834373,0.9589415622750886,0.3447312889547589,0.9620536397820316,0.47045999939820465,0.4115255655463122,0.3884770630977464,0.2770111556129552,0.27480626642391875,0.5913520105213357,0.5005225400544313,0.40304361204989314,0.7085830476026552,0.38127322928458923,0.6943955621150536,0.5570189610431705,0.7569657883841716,0.42660855738311476,0.6469415086407891,0.9999999999999994,0.7319890582892374,0.9628951088993314,0.9790072347088786,0.9429377348864354,0.9454898944830558,0.8635148402216555,0.8883766976674535,0.16726265265563162,0.5033917074419725,0.6508119246062188,0.7162395984926658,0.7014792698089819,0.23173986268582672,0.39673906198058884,0.9350993049687136,0.9448247124861515,0.4908243143686769,0.9118701887191158,0.7937017935785238,0.9424830803378772,0.7044104446137648,0.8084449524686022,0.7380974980952308,0.7124724379796716,0.7650164006743185,0.46027792571967724,0.6557769555123867,0.6307964377501855,0.9144747136975121,0.6202907788889349,0.6388121757006833,0.5127072967341977,0.8997954456905227,0.9158260234578923,0.9078022475374897,0.9074161944273861,0.6802019367370861,0.5928774548696794,0.45777220671405566,0.7445745897671354,0.524503932658662,0.9369385737175201,0.7860311982815501,0.5080477699830094,0.5816488633331286,0.602811565040813,0.7486181793350121,0.47963191730611626,0.5437145998857769,0.27086090024674486,0.31095771580765363,0.812907808361267,0.6673862187167157,0.6118990687197909,0.8706792521353917,0.2720801533563876,0.9623968623874071,0.9552570665993427,0.8867005429632654,0.9696705676019431,0.9679624062219663,0.449039288153496,0.9403229518806726,0.44063013748471247,0.8828794663068291,0.6456729121967368,0.8373448896784519,0.9346326296853407,0.3410408788970585,0.9522026014561586,0.8699242767461144,0.9492818827739693,0.7571271298094318,0.9597165317570959,0.9366357353027325,0.9490854786829926,0.4527815095324776,0.46909309283029643,0.9471689669222796
529900XSTAE561178282,0.7914979276117354,0.5963811613012219,0.8702747020828212,0.5917145362873524,0.7640080860087342,0.7766784239567427,0.8658505853396093,0.8711611368467135,0.7802769253436509,0.7184232622133887,0.8332939280323808,0.8511299400741721,0.8919700595333799,0.27333631290744165,0.782688238207634,0.7813600486325665,0.7803636414059687,0.8996264514803122,0.892405957593093,0.8607262136376216,0.9389412183047035,0.8522117018989817,0.6407243134795078,0.8836153109750977,0.40249769328444424,0.8873105975052369,0.4484251759835223,0.7319890582892374,0.9999999999999997,0.7813229272795753,0.6677406758951598,0.8046802662836895,0.7813517668392297,0.6600142292433322,0.6170536313828471,0.22168189800524768,0.8935662853934654,0.3983883640433206,0.6979288181038908,0.9278984058604917,0.24131160545829394,0.5798657108096551,0.8126671675993756,0.6497704424387739,0.8695798878389377,0.5626462222598899,0.9483011207360329,0.8910649587587629,0.6009650965281239,0.5159626929701024,0.8026382143422656,0.9023742801455669,0.744832181405612,0.43104655481356685,0.5669566727928297,0.9127925917631302,0.7476027682272306,0.7336950702074397,0.9736850395613715,0.850074978441587,0.6330531347110958,0.7208318231631514,0.7539882747200354,0.6054364565236793,0.31311780637313363,0.9164504174862214,0.9026782759266638,0.8864274556501605,0.9016641773275884,0.8930375630677458,0.788972694931214,0.8880941864993671,0.9461537694038271,0.613431448731102,0.5089935103379494,0.8695504689061551,0.776316166025886,0.7806442731829243,0.7943793244472103,0.7975564567210857,0.9099783174168921,0.9127604338258304,0.891780673399834,0.7815742500049953,0.8068895801064633,0.7276980057878031,0.6580320821497648,0.7623483009562213,0.6568010961093227,0.8652518271563971,0.7481503418091522,0.8649962122617337,0.5794733256461928,0.9552405942571249,0.6473721626047775,0.741175684262894,0.8247650319160059,0.7800481056664813,0.7456465862086763,0.6979247568192544,0.7608994324501771,0.8349498258334176,0.7526008557955901,0.8791497629152542,0.8300627965542036,0.7855373966252215,0.8674083364235662
5493000LKS7B3UTF7H35,0.37035776380606933,0.8442899791379069,0.7475576676807386,0.7892898466555895,0.9734630759089037,0.40997294734190487,0.9416275232977813,0.9337912707528201,0.2946748203633865,0.9824363056684581,0.36607607104042317,0.9495729377170088,0.49045882060311197,0.3752838004266338,0.4229220137730938,0.3027259509028982,0.29777396205301276,0.5895902468162637,0.5131401506735493,0.4225893336341318,0.7270167127783884,0.4025245382624714,0.6112833555579079,0.562620625255811,0.7011663414159368,0.45561446179237025,0.7256557482094275,0.9628951088993314,0.7813229272795753,0.9999999999999999,0.966144693081844,0.9175355749663174,0.9214513558939327,0.790252203458303,0.8978236950273776,0.12473260230589622,0.5097351237301833,0.6714214136327942,0.6525626147721759,0.6948247559002777,0.24740412988578017,0.45005522955874677,0.9544711582887216,0.9456748393464256,0.4913091116822238,0.8614397970266521,0.7939151772000518,0.9717679905197075,0.7117124813660227,0.7588070007826967,0.680923536166028,0.727983732398847,0.7179951191108994,0.34746768889568497,0.7329178612665,0.617746755829479,0.8934826983004649,0.6170107628709136,0.6732068031515739,0.49966479812189624,0.9485590656684154,0.9676244620620741,0.9404081923850409,0.8841323296838272,0.6056893630699034,0.5904320332297588,0.4817060714627006,0.7323058577797087,0.5351441461396533,0.9562863369809451,0.776195223324126,0.5002546085281546,0.62607691815098,0.5767355169439335,0.6712137651581089,0.500226819120821,0.49576289470787294,0.2950926978095082,0.32243386290602344,0.8828588671919753,0.6733524741872897,0.6069905071366758,0.845822840031253,0.29599626408807117,0.982350402912306,0.9780335445108873,0.8454794981968897,0.9683898021303323,0.956159577660155,0.46674492157240616,0.9366697047942322,0.4546421926266299,0.8211560685988754,0.676312782160883,0.9075738864298496,0.978133931221353,0.36062507812927064,0.958329029265178,0.843959746041597,0.981365431520251,0.8181425988163926,0.9714743135600302,0.900561123546703,0.9301959269608567,0.4666677456901816,0.4365940819915151,0.9396012161670995
5493001BABFV7P27OW30,0.2744234714832809,0.8737409342649557,0.7029713767210872,0.8406440166840262,0.9765936630142136,0.3542625685858257,0.9016492037758289,0.8994267343560419,0.16179082664389008,0.9701901875653366,0.23504252711789297,0.9155059215703377,0.35879268552131816,0.3874514625584214,0.28100860586881443,0.16691707009051698,0.16446107517967365,0.4966274033498444,0.3987671284718845,0.29452167114542827,0.62601524980282,0.2759647125413312,0.6331543065790287,0.4598716413927511,0.7382377581893604,0.31998267740227126,0.6730891705273172,0.9790072347088786,0.6677406758951598,0.966144693081844,1.0000000000000002,0.9164565543988307,0.9002575893360678,0.8379884100858256,0.8965817580559462,0.12107614350035996,0.4023545442261902,0.6981290635961057,0.6255549626730038,0.6207489763676671,0.2610842389227907,0.3467460094390845,0.9175232759720885,0.9612730238896305,0.39690643890303373,0.8924794040732069,0.7258135126736276,0.9162816769486387,0.7162366928544663,0.8234349629112367,0.666540036340329,0.6155521447809681,0.7098933054470079,0.40264364590204005,0.6635068678887323,0.5326882911507543,0.8938187485575805,0.5433780267964566,0.555111787293883,0.4017929659626852,0.9225664574693446,0.9364066114537873,0.912064126778686,0.8877781478719214,0.6573251415722761,0.4775359665199328,0.35435803956357076,0.6652419311504656,0.4493397150935596,0.8947952276202825,0.7501708722768795,0.40465324619537085,0.4947013782760427,0.5336515436979181,0.6556053829161316,0.3832112033110297,0.4497984253253536,0.15987542675653155,0.19966154948002893,0.7906947818096045,0.5793527255265181,0.5065940760295733,0.7841066967033814,0.16168993417953112,0.9512872101932501,0.9570973768846066,0.8810962005479087,0.961120439030279,0.9717838037094787,0.34260939485401565,0.929634089361834,0.3319077469963594,0.893245889891566,0.5542168092813622,0.8548663202015773,0.9454167294244141,0.23026633306397173,0.9411406046407585,0.8281258422913548,0.9616393756622311,0.7405123841269617,0.9327621826975716,0.9067857933261272,0.9100225853661953,0.37614173929211253,0.37220014252090855,0.9128180102840073
54930056IRBXK0Q1FP96,0.49906308288279866,0.8249299909215948,0.823546116125682,0.8465635811057325,0.9437605032274694,0.5685574513422018,0.9603380752204018,0.9692636650792411,0.4078448494052818,0.9239130825391746,0.47322274068224834,0.9413480694678479,0.5788157336654614,0.3589863089116043,0.4824002131675202,0.410492732326139,0.40551483110672887,0.6728169302279986,0.6105674835704573,0.5203168579956305,0.8081979327473929,0.5060853212715535,0.7960494633431406,0.6686534499557323,0.6233178400991914,0.5430026721171658,0.6022078377702311,0.9429377348864354,0.8046802662836895,0.9175355749663174,0.9164565543988307,1.0000000000000002,0.8880976446747237,0.9261169977181625,0.7948356194891301,0.1773012696442409,0.6150421900782731,0.6001535883113701,0.7456340837934737,0.7785954530779456,0.31870623268493864,0.41568438823325976,0.9109793070832762,0.9109346411989743,0.6427656224435451,0.824904707710584,0.8540537190058436,0.9348607382016506,0.8630001717662374,0.804225315731833,0.7939799457567942,0.7670589079141279,0.8113703234807865,0.5453697799310762,0.6548183885888031,0.7341408663688771,0.9870975240873457,0.7917183065637214,0.7335599912768072,0.6297244650892148,0.8170768606234505,0.8705071702855268,0.8678316927780322,0.9185697864983011,0.5380050276197957,0.7106465172932913,0.5868004611514046,0.8552979152062833,0.6610015526032318,0.9197371061663608,0.8686629292488411,0.6270687812576967,0.6753738396278309,0.7828887953705387,0.6606510004843387,0.58690989601695,0.6144822318178615,0.40230318620549277,0.44612838724751064,0.80185425998335,0.7994636936946729,0.7453378006183765,0.9213029413794201,0.40462476928369273,0.9321681692922197,0.8967178677546193,0.8821411621328427,0.9341854555099354,0.92953472104115,0.5567887866345496,0.9085759830117328,0.5560560824694285,0.8930595131208151,0.7434782297512886,0.8164155557219356,0.8824381495027046,0.4761311873569824,0.9142901143128968,0.8953995941009831,0.8930261848195451,0.7966258628199514,0.9608709175247905,0.9864692871340304,0.9713285129504756,0.5879591987169754,0.5660360965576146,0.930007272317089
5493006QMFDDMYWIAM13,0.4583442560541265,0.7844966664133218,0.8104260041843109,0.7523091765908901,0.9392854580722244,0.4808136699070742,0.9291256197609075,0.8873501369342326,0.3943348926428338,0.8843573746127578,0.45432972943884564,0.9554864378491165,0.5663598534946549,0.5566813399447554,0.5353452617380866,0.39792715396976197,0.3935843675510983,0.6727221545900564,0.5816142824174969,0.5251424375146037,0.7372099935736226,0.4936490504711496,0.7181018439040198,0.6343546717518641,0.8194480804242139,0.5365476036745932,0.6148172799261648,0.9454898944830558,0.7813517668392297,0.9214513558939327,0.9002575893360678,0.8880976446747237,1.0000000000000002,0.7680250477221761,0.8483389763383221,0.32356495722075057,0.5861864827356823,0.4691677409331639,0.737821321543113,0.7278261267238758,0.20551255966417978,0.45724678641985017,0.9154824268478884,0.8713990431253319,0.5580536007407769,0.8573109474639221,0.8213395335072082,0.925270221591957,0.6044244931054662,0.7129525904319604,0.7343133571385049,0.7675882712113362,0.7912849368550305,0.386955636235523,0.6508329797912705,0.6830462650467383,0.8558854124175712,0.6723083993122024,0.726269296285773,0.569709304471811,0.8274095722713779,0.8297125259072828,0.8375017128294178,0.8180047559839013,0.753636376552861,0.7104270443811577,0.5600113543832147,0.7589381854898781,0.6079759275134673,0.9432400099181758,0.7999532573754061,0.601148905248301,0.6605839727072543,0.5906893187971025,0.6653663545516848,0.5579669573818443,0.569273740664087,0.39196305492106637,0.41685986199731817,0.8207758189147977,0.7041681036112317,0.6957019465290207,0.8694315059701342,0.3923406982936613,0.9243364026397254,0.9029153053364203,0.8259937959749011,0.9539419372305661,0.8947771541872861,0.5468333183708746,0.8793885171290263,0.5408293948980479,0.7767908874048731,0.7037951855891533,0.7592719766813946,0.8693102793334778,0.4564452008193301,0.8960776296765934,0.9080911330029088,0.8898433227475727,0.7166499121655203,0.9427156922359626,0.885317758994189,0.9347931041361617,0.5160776721967372,0.5074182708879904,0.9484430135442334
5493007SJLLCTM6J6M37,0.4318392115334681,0.8059734756068216,0.7697617926849315,0.7465625146749472,0.8340033172710912,0.5181551752740232,0.8744439452120328,0.868292217891531,0.2733107159942195,0.834749487311516,0.3595126528666583,0.8456215964719699,0.4475138992008819,0.33201219215588446,0.432510304541205,0.2843575197433554,0.2808488958134529,0.5653162125552768,0.4923413307952524,0.3933147167353209,0.6877604806688611,0.38053708724269586,0.6923286028485077,0.5772701675811323,0.5270969789323546,0.408769352315096,0.535610208261293,0.8635148402216555,0.6600142292433322,0.790252203458303,0.8379884100858256,0.9261169977181625,0.7680250477221761,0.9999999999999999,0.7139963215138431,0.20491743032752124,0.5095325344965141,0.604656551094559,0.7663376288401702,0.726483312672225,0.23266161725920345,0.3679347126555229,0.8015841103458765,0.850774476646632,0.5747649607078352,0.7729322847508387,0.7639189798386458,0.8034778152143907,0.8727703046892725,0.7327472574695482,0.7538809040579127,0.6489948163483852,0.6551770775974605,0.6706708069440587,0.6336494600843888,0.6446918631902856,0.9338697209212461,0.7311921530479669,0.6119540866304863,0.536521599010342,0.6780073369957809,0.7632497163150197,0.7757684848407324,0.8534206809487375,0.4375739120374229,0.612700793599909,0.4687407190741301,0.7983689934601713,0.5927733341695284,0.7790065764731562,0.8536856279862195,0.5014415950141484,0.5433251064056133,0.7801080978301187,0.6414894049757085,0.4827294963264256,0.6095623478443634,0.2716547357444655,0.35354452631150673,0.7069365748541773,0.7003341554643768,0.6429402579516089,0.8303359311084563,0.2734215885232222,0.8108219052753064,0.7762445170347104,0.7628162083035502,0.8012856034985107,0.8504025371346853,0.4236227885701205,0.7906361978606075,0.42762239937397095,0.8385308374567834,0.6050125229576119,0.7194837964977278,0.7676241362260132,0.34793544054975406,0.8050366638167621,0.8231811433863939,0.7841232697718739,0.7482135446808872,0.8578322350269371,0.9275485830126964,0.8716219558344187,0.49358867166316406,0.5280162223805728,0.8319085148942069
5493008QOCP58OLEN998,0.24182050435725547,0.7629380251663825,0.6047794786942946,0.6493604355625646,0.8694821594432016,0.3174918256712525,0.8366054136187266,0.7998064661198506,0.15591624979642654,0.8877144486885874,0.23372702712624221,0.8319606825340786,0.3390693974135351,0.35887037429481194,0.2668291366617576,0.1724848692447771,0.17597499910166403,0.45442277422840455,0.371363391222256,0.2874537341138452,0.5603402421105732,0.26073628259158793,0.5071595140951932,0.4472145789850454,0.7586166402423703,0.31401558557533943,0.6248463188285215,0.8883766976674535,0.6170536313828471,0.8978236950273776,0.8965817580559462,0.7948356194891301,0.8483389763383221,0.7139963215138431,1.0,0.10540642211459793,0.35190580392278714,0.6147569244721093,0.5482773832221729,0.515902017972131,0.04289640533234939,0.3877625853497786,0.8224090800266173,0.881188554841046,0.30988863785245624,0.8322985545697802,0.650868471436161,0.8598033213891129,0.5887677444717901,0.6300829949891865,0.5583286956326882,0.5611994753140545,0.5998185128227592,0.3480503240162107,0.5588836666806507,0.48084292179446125,0.767880907586294,0.4985408305869293,0.5277664675084391,0.3084547787870063,0.887730672073443,0.8682249794851621,0.8500382467963129,0.7936626373688541,0.6960799736432846,0.44174044460188694,0.3255421697203148,0.606793717951546,0.3805014801984903,0.8484835015978189,0.7081745026686772,0.3590303770216778,0.47288466174916827,0.42688233708254564,0.5852859652255328,0.3682168747952173,0.38951737285426147,0.15807136349633988,0.22142462447801953,0.7344303514478349,0.5162470398579562,0.46966982743456465,0.7010499354629675,0.1568197296474612,0.9029058396336513,0.9077267143110842,0.7219767202727229,0.8760205302512205,0.8736771988932273,0.3195286775740542,0.8424926914177393,0.31298540200939867,0.699661792747179,0.5133646346438393,0.7917250243279319,0.8883374888203946,0.21926094172442598,0.8651045154892832,0.7276783386747415,0.8780004295946751,0.6915410670553755,0.8575690131405551,0.795114506520016,0.8137581834799869,0.2694446894676142,0.34296149357894185,0.8438422156280561
5493009EIBTCB1X12G89,0.14740841307735222,0.1088823591318248,0.16387984978850947,0.13768633314115697,0.12949901046339193,0.16811623656968674,0.23081890676919511,0.200381777389139,0.1258494683960465,0.14453922275785616,0.14950461952569274,0.3059333386883473,0.15658195148937915,0.9196087667156309,0.3904622544158915,0.1287229569211865,0.1266445650045762,0.29963938612533925,0.161890363179335,0.1568577683844366,0.15350392747804997,0.17196244558479853,0.1425118363330411,0.23207174481592488,0.07304278376653657,0.15504409752926493,0.06499655463281939,0.16726265265563162,0.22168189800524768,0.12473260230589622,0.12107614350035996,0.1773012696442409,0.32356495722075057,0.20491743032752124,0.10540642211459793,0.9999999999999999,0.1583921162386025,0.08966113962503171,0.23695819309979466,0.19983157092263024,0.0243054982564293,0.16318874187883783,0.14202810066859814,0.11133153075449968,0.15551965836114573,0.1748972556608492,0.1759043388386955,0.1664971294217661,0.1356367246002376,0.14084533814277128,0.25577631361202746,0.2217085324471101,0.159749284007383,0.15853432786279034,0.27584601579362644,0.16813408795230111,0.1852693572210354,0.3297794675172215,0.23800660615207425,0.13880042973833753,0.09588824974823804,0.12237978233709912,0.20836104904118896,0.11443720227841732,0.048777411848618585,0.4023378247384268,0.16496907140625605,0.19995980209086384,0.2694649880861509,0.15236971084422066,0.19514804301377608,0.17146794583634045,0.20658233759314784,0.11340669486733848,0.08744281061552024,0.1657629546962723,0.19155808397460147,0.12409538222491975,0.14306635149175112,0.2350869888042951,0.1675854363515095,0.18171054890335572,0.19180289711092013,0.12374655701735136,0.17667546727718852,0.17415081193048393,0.1222912128445233,0.19721865945773837,0.17920491973484798,0.14766530492034588,0.13977276600035618,0.143758541392421,0.1457876452007507,0.16453939030238626,0.09873098485737261,0.17750545691193417,0.16059944419742506,0.142004543753009,0.48240582215220934,0.11385609850283289,0.19195633720122993,0.1786164219538755,0.1635186318676551,0.21184722566456324,0.1660134732603084,0.1803239709933397,0.2189619522590358
